"Date","Three Fund Portfolio","Inflation"
"2017-02-14",951719.85,64514.85
"2017-02-15",954559.86,64522.09
"2017-02-16",955127.64,64529.33
"2017-02-17",956706.67,64536.57
"2017-02-21",960755.04,64565.52
"2017-02-22",960310.57,64572.75
"2017-02-23",960699.57,64579.99
"2017-02-24",962378.55,64587.23
"2017-02-27",962175.42,64608.94
"2017-02-28",960150.48,64616.18
"2017-03-01",967010.13,64617.87
"2017-03-02",960946.1,64619.57
"2017-03-03",962591.6,64621.26
"2017-03-06",959067.23,64626.35
"2017-03-07",956088.63,64628.04
"2017-03-08",952768.95,64629.73
"2017-03-09",951422.43,64631.43
"2017-03-10",955285.15,64633.12
"2017-03-13",956076.27,64638.2
"2017-03-14",953770.59,64639.9
"2017-03-15",964220.26,64641.59
"2017-03-16",963856.76,64643.29
"2017-03-17",964983.15,64644.98
"2017-03-20",964429.74,64650.06
"2017-03-21",956867.79,64651.76
"2017-03-22",958467.07,64653.45
"2017-03-23",958430.12,64655.15
"2017-03-24",959202.65,64656.84
"2017-03-27",960258.47,64661.92
"2017-03-28",963891.08,64663.62
"2017-03-29",966113.3,64665.31
"2017-03-30",965826.05,64667.01
"2017-03-31",964862.47,64668.7
"2017-04-03",965166.31,64687.88
"2017-04-04",964570.96,64694.27
"2017-04-05",962289.22,64700.66
"2017-04-06",963732.93,64707.06
"2017-04-07",962239.89,64713.45
"2017-04-10",963574.87,64732.63
"2017-04-11",965880.56,64739.02
"2017-04-12",964193.51,64745.41
"2017-04-13",959757.3,64751.8
"2017-04-17",965658.03,64777.37
"2017-04-18",965651.82,64783.77
"2017-04-19",963117.65,64790.16
"2017-04-20",968621.63,64796.55
"2017-04-21",966607.28,64802.94
"2017-04-24",975949.39,64822.12
"2017-04-25",979023.94,64828.51
"2017-04-26",979689.82,64834.91
"2017-04-27",979901.44,64841.3
"2017-04-28",978330.47,64847.69
"2017-05-01",978419.03,64862.27
"2017-05-02",980950.78,64864.05
"2017-05-03",979151.8,64865.84
"2017-05-04",979198.3,64867.63
"2017-05-05",983746.34,64869.42
"2017-05-08",981713.09,64874.78
"2017-05-09",981086.1,64876.57
"2017-05-10",982552.5,64878.36
"2017-05-11",980957.71,64880.15
"2017-05-12",982037.14,64881.94
"2017-05-15",985825.4,64887.3
"2017-05-16",987353.27,64889.09
"2017-05-17",976815.52,64890.88
"2017-05-18",978354.21,64892.67
"2017-05-19",985331.75,64894.46
"2017-05-22",988455.31,64899.82
"2017-05-23",988132.31,64901.61
"2017-05-24",991054.04,64903.4
"2017-05-25",993952.95,64905.19
"2017-05-26",994007.3,64906.97
"2017-05-30",993625.42,64914.13
"2017-05-31",994011.73,64915.92
"2017-06-01",1000789.7,64917.88
"2017-06-02",1007081.34,64919.84
"2017-06-05",1004296.01,64925.73
"2017-06-06",1003185.44,64927.69
"2017-06-07",1003019.94,64929.66
"2017-06-08",1003247,64931.62
"2017-06-09",1002038.94,64933.58
"2017-06-12",1000742.25,64939.47
"2017-06-13",1005420.56,64941.43
"2017-06-14",1007269.47,64943.4
"2017-06-15",1003619.46,64945.36
"2017-06-16",1005133.78,64947.32
"2017-06-19",1010898.24,64953.21
"2017-06-20",1006480.99,64955.17
"2017-06-21",1006170.53,64957.14
"2017-06-22",1007086.37,64959.1
"2017-06-23",1008983.63,64961.06
"2017-06-26",1010758.02,64966.95
"2017-06-27",1003348.08,64968.91
"2017-06-28",1009942.11,64970.88
"2017-06-29",1001753.31,64972.84
"2017-06-30",1002197.28,64974.8
"2017-07-03",1003355.96,64970.46
"2017-07-05",1003676.58,64967.57
"2017-07-06",995244.48,64966.12
"2017-07-07",998373.75,64964.68
"2017-07-10",999261.06,64960.34
"2017-07-11",1000123.42,64958.89
"2017-07-12",1007910.4,64957.45
"2017-07-13",1008797.24,64956
"2017-07-14",1013466.16,64954.56
"2017-07-17",1013846.41,64950.22
"2017-07-18",1015880.87,64948.77
"2017-07-19",1020851.19,64947.33
"2017-07-20",1021946.86,64945.88
"2017-07-21",1021750.6,64944.43
"2017-07-24",1020445.52,64940.1
"2017-07-25",1020243.19,64938.65
"2017-07-26",1021270.56,64937.2
"2017-07-27",1019087.43,64935.76
"2017-07-28",1019338.02,64934.31
"2017-07-31",1019361.36,64929.97
"2017-08-01",1023107.57,64936.25
"2017-08-02",1022979.6,64942.52
"2017-08-03",1023457.85,64948.79
"2017-08-04",1023431.01,64955.06
"2017-08-07",1024921.17,64973.88
"2017-08-08",1022113.24,64980.15
"2017-08-09",1021406.39,64986.42
"2017-08-10",1011387.57,64992.69
"2017-08-11",1011871.06,64998.96
"2017-08-14",1018698.23,65017.78
"2017-08-15",1016807.94,65024.05
"2017-08-16",1020128.2,65030.32
"2017-08-17",1010195.74,65036.6
"2017-08-18",1009445.1,65042.87
"2017-08-21",1010777.67,65061.68
"2017-08-22",1017305.95,65067.96
"2017-08-23",1016872.18,65074.23
"2017-08-24",1015255.71,65080.5
"2017-08-25",1018469.59,65086.77
"2017-08-28",1018898.28,65105.59
"2017-08-29",1019153.84,65111.86
"2017-08-30",1022258.09,65118.13
"2017-08-31",1028319.19,65124.4
"2017-09-01",1028886.5,65135.9
"2017-09-05",1025927.65,65181.87
"2017-09-06",1027135.11,65193.37
"2017-09-07",1030877.61,65204.86
"2017-09-08",1029852.65,65216.36
"2017-09-11",1035585.77,65250.84
"2017-09-12",1037546.31,65262.33
"2017-09-13",1036157.9,65273.83
"2017-09-14",1036858.67,65285.32
"2017-09-15",1038703.1,65296.82
"2017-09-18",1039329.95,65331.3
"2017-09-19",1040151.64,65342.79
"2017-09-20",1040580.88,65354.29
"2017-09-21",1038347.63,65365.78
"2017-09-22",1039862.5,65377.28
"2017-09-25",1038516.56,65411.76
"2017-09-26",1037600.79,65423.25
"2017-09-27",1037898.25,65434.75
"2017-09-28",1038797.14,65446.24
"2017-09-29",1042716.46,65457.74
"2017-10-02",1045441.86,65466.56
"2017-10-03",1048037.27,65465.23
"2017-10-04",1048752.52,65463.89
"2017-10-05",1051269.09,65462.56
"2017-10-06",1050004.73,65461.22
"2017-10-09",1049104.14,65457.22
"2017-10-10",1052684.23,65455.88
"2017-10-11",1055070.6,65454.55
"2017-10-12",1055138.51,65453.21
"2017-10-13",1057835.27,65451.88
"2017-10-16",1058719.32,65447.87
"2017-10-17",1058567.13,65446.54
"2017-10-18",1058348.66,65445.2
"2017-10-19",1058389.54,65443.87
"2017-10-20",1059307.71,65442.53
"2017-10-23",1056019.25,65438.53
"2017-10-24",1056418.28,65437.2
"2017-10-25",1051537.6,65435.86
"2017-10-26",1051640.22,65434.53
"2017-10-27",1058760.63,65433.19
"2017-10-30",1058411.86,65429.19
"2017-10-31",1060557.33,65427.85
"2017-11-01",1062557.36,65427.9
"2017-11-02",1064130,65427.96
"2017-11-03",1066200.79,65428.01
"2017-11-06",1068568.61,65428.17
"2017-11-07",1067651.95,65428.22
"2017-11-08",1068970.89,65428.28
"2017-11-09",1064917.23,65428.33
"2017-11-10",1060858.6,65428.38
"2017-11-13",1060979.62,65428.54
"2017-11-14",1060532.07,65428.59
"2017-11-15",1057873.62,65428.65
"2017-11-16",1064290.37,65428.7
"2017-11-17",1064986.96,65428.75
"2017-11-20",1066484.76,65428.91
"2017-11-21",1073610.22,65428.97
"2017-11-22",1074368.12,65429.02
"2017-11-24",1076255.39,65429.12
"2017-11-27",1074088.21,65429.28
"2017-11-28",1081923.41,65429.34
"2017-11-29",1079082.14,65429.39
"2017-11-30",1083209.19,65429.44
"2017-12-01",1083705.5,65428.2
"2017-12-04",1082178.92,65424.48
"2017-12-05",1080141.53,65423.24
"2017-12-06",1078848.27,65422
"2017-12-07",1080116.58,65420.76
"2017-12-08",1085131.9,65419.52
"2017-12-11",1087049.64,65415.8
"2017-12-12",1087671.1,65414.55
"2017-12-13",1090055.75,65413.31
"2017-12-14",1086945.45,65412.07
"2017-12-15",1093984.51,65410.83
"2017-12-18",1098601.9,65407.11
"2017-12-19",1093253.54,65405.87
"2017-12-20",1090660.77,65404.63
"2017-12-21",1094318.68,65403.39
"2017-12-22",1094676.36,65402.15
"2017-12-26",1094865.25,65397.18
"2017-12-27",1098958.36,65395.94
"2017-12-28",1101281.65,65394.7
"2017-12-29",1098140.24,65393.46
"2018-01-02",1103614.91,65413.96
"2018-01-03",1109595.22,65425.46
"2018-01-04",1114181.29,65436.95
"2018-01-05",1119475.27,65448.44
"2018-01-08",1120505.93,65482.91
"2018-01-09",1118393.08,65494.4
"2018-01-10",1116866.81,65505.9
"2018-01-11",1124590.15,65517.39
"2018-01-12",1131034.88,65528.88
"2018-01-16",1129118.99,65574.84
"2018-01-17",1136378.41,65586.34
"2018-01-18",1132609.68,65597.83
"2018-01-19",1136667.25,65609.32
"2018-01-22",1143638.61,65643.79
"2018-01-23",1147084.12,65655.28
"2018-01-24",1145982.35,65666.78
"2018-01-25",1147529.53,65678.27
"2018-01-26",1156414.58,65689.76
"2018-01-29",1147901.15,65724.23
"2018-01-30",1136863.8,65735.72
"2018-01-31",1138356.67,65747.21
"2018-02-01",1135649.7,65757.86
"2018-02-02",1114350.41,65768.51
"2018-02-05",1081418.26,65800.45
"2018-02-06",1092882.87,65811.1
"2018-02-07",1085352.46,65821.75
"2018-02-08",1056186.63,65832.4
"2018-02-09",1064844.6,65843.05
"2018-02-12",1076756.04,65874.99
"2018-02-13",1079678.35,65885.64
"2018-02-14",1090753.81,65896.29
"2018-02-15",1101503.3,65906.93
"2018-02-16",1103112.99,65917.58
"2018-02-20",1096599.61,65960.17
"2018-02-21",1090566.32,65970.82
"2018-02-22",1091836.55,65981.47
"2018-02-23",1106571.36,65992.12
"2018-02-26",1115402.89,66024.06
"2018-02-27",1103166.66,66034.71
"2018-02-28",1094292.64,66045.36
"2018-03-01",1085990.35,66050.18
"2018-03-02",1088897.69,66054.99
"2018-03-05",1096381,66069.44
"2018-03-06",1100372.61,66074.26
"2018-03-07",1100645.98,66079.08
"2018-03-08",1104884.21,66083.9
"2018-03-09",1116922.58,66088.71
"2018-03-12",1117977.41,66103.17
"2018-03-13",1113693,66107.98
"2018-03-14",1111966.53,66112.8
"2018-03-15",1110962.15,66117.62
"2018-03-16",1111680.53,66122.44
"2018-03-19",1099667.63,66136.89
"2018-03-20",1100308.46,66141.7
"2018-03-21",1100753.61,66146.52
"2018-03-22",1081930.29,66151.34
"2018-03-23",1065455.52,66156.16
"2018-03-26",1085650.56,66170.61
"2018-03-27",1074321.89,66175.43
"2018-03-28",1073757.7,66180.24
"2018-03-29",1085570.27,66185.06
"2018-04-02",1068315.51,66212.24
"2018-04-03",1076671.39,66221.01
"2018-04-04",1083559.85,66229.78
"2018-04-05",1088229.17,66238.55
"2018-04-06",1074498.66,66247.32
"2018-04-09",1078186.05,66273.63
"2018-04-10",1091475.5,66282.4
"2018-04-11",1088529.37,66291.18
"2018-04-12",1092746.21,66299.95
"2018-04-13",1090793.8,66308.72
"2018-04-16",1096807.72,66335.03
"2018-04-17",1105134.07,66343.8
"2018-04-18",1105450.8,66352.57
"2018-04-19",1099716.15,66361.34
"2018-04-20",1091516.39,66370.11
"2018-04-23",1090530.15,66396.43
"2018-04-24",1080515.51,66405.2
"2018-04-25",1079455,66413.97
"2018-04-26",1088324.68,66422.74
"2018-04-27",1091015.13,66431.51
"2018-04-30",1085546.11,66457.82
"2018-05-01",1085767.7,66466.74
"2018-05-02",1081116.22,66475.66
"2018-05-03",1080679.47,66484.57
"2018-05-04",1089936.17,66493.49
"2018-05-07",1092486.69,66520.24
"2018-05-08",1092597.53,66529.15
"2018-05-09",1098359.52,66538.07
"2018-05-10",1107666.92,66546.98
"2018-05-11",1110089.69,66555.9
"2018-05-14",1109555.86,66582.65
"2018-05-15",1101083.27,66591.56
"2018-05-16",1104180.79,66600.48
"2018-05-17",1103013.68,66609.4
"2018-05-18",1102530.53,66618.31
"2018-05-21",1108688.32,66645.06
"2018-05-22",1105799.88,66653.97
"2018-05-23",1107802.57,66662.89
"2018-05-24",1107391.48,66671.81
"2018-05-25",1106454.31,66680.72
"2018-05-29",1100443.73,66716.39
"2018-05-30",1109560.16,66725.3
"2018-05-31",1103949.17,66734.22
"2018-06-01",1111794.31,66737.76
"2018-06-04",1114901.61,66748.4
"2018-06-05",1115785.21,66751.95
"2018-06-06",1121638.08,66755.49
"2018-06-07",1122258.32,66759.04
"2018-06-08",1123652.61,66762.58
"2018-06-11",1124912.38,66773.22
"2018-06-12",1125854.64,66776.76
"2018-06-13",1122735.29,66780.31
"2018-06-14",1125711.31,66783.85
"2018-06-15",1123963.53,66787.4
"2018-06-18",1121632.27,66798.04
"2018-06-19",1117866.84,66801.58
"2018-06-20",1118264.84,66805.13
"2018-06-21",1112747.61,66808.67
"2018-06-22",1116151.34,66812.22
"2018-06-25",1103591.89,66822.86
"2018-06-26",1105809.99,66826.4
"2018-06-27",1099059.75,66829.95
"2018-06-28",1103668,66833.49
"2018-06-29",1105512.29,66837.04
"2018-07-02",1105688.77,66840.87
"2018-07-03",1104388.53,66841.02
"2018-07-05",1112405.62,66841.31
"2018-07-06",1120455.84,66841.46
"2018-07-09",1127206.24,66841.89
"2018-07-10",1129132.01,66842.04
"2018-07-11",1121538.64,66842.18
"2018-07-12",1129037.05,66842.33
"2018-07-13",1130572.83,66842.47
"2018-07-16",1128243.93,66842.91
"2018-07-17",1131300.8,66843.06
"2018-07-18",1132162.98,66843.2
"2018-07-19",1130526.91,66843.35
"2018-07-20",1128470.15,66843.49
"2018-07-23",1126492.06,66843.93
"2018-07-24",1130276.27,66844.07
"2018-07-25",1137758.34,66844.22
"2018-07-26",1135332.42,66844.37
"2018-07-27",1130398.46,66844.51
"2018-07-30",1125300.86,66844.95
"2018-07-31",1130531.44,66845.09
"2018-08-01",1127422.18,66846.29
"2018-08-02",1129957.08,66847.49
"2018-08-03",1133857.05,66848.69
"2018-08-06",1136142.26,66852.28
"2018-08-07",1138349.06,66853.48
"2018-08-08",1138166.97,66854.68
"2018-08-09",1139065.82,66855.87
"2018-08-10",1132430.33,66857.07
"2018-08-13",1126953.24,66860.67
"2018-08-14",1131854.95,66861.86
"2018-08-15",1124036.49,66863.06
"2018-08-16",1130880.29,66864.26
"2018-08-17",1134762.25,66865.46
"2018-08-20",1139184.15,66869.05
"2018-08-21",1142203.88,66870.25
"2018-08-22",1144030.35,66871.45
"2018-08-23",1141486.6,66872.64
"2018-08-24",1147863.77,66873.84
"2018-08-27",1154530.03,66877.44
"2018-08-28",1153306.94,66878.63
"2018-08-29",1158335.04,66879.83
"2018-08-30",1153731.74,66881.03
"2018-08-31",1152865.76,66882.23
"2018-09-04",1147883.89,66892.59
"2018-09-05",1142979.59,66895.18
"2018-09-06",1140336.89,66897.77
"2018-09-07",1136317.52,66900.36
"2018-09-10",1138792.31,66908.13
"2018-09-11",1139830.37,66910.73
"2018-09-12",1141139.3,66913.32
"2018-09-13",1146537.83,66915.91
"2018-09-14",1146702.76,66918.5
"2018-09-17",1141924.94,66926.27
"2018-09-18",1145342.39,66928.86
"2018-09-19",1145313.69,66931.45
"2018-09-20",1154127.44,66934.04
"2018-09-21",1154057.83,66936.63
"2018-09-24",1149622.5,66944.4
"2018-09-25",1149808.95,66946.99
"2018-09-26",1148515.1,66949.58
"2018-09-27",1150151.01,66952.18
"2018-09-28",1148683.23,66954.77
"2018-10-01",1148398.98,66963.76
"2018-10-02",1147106.83,66967.58
"2018-10-03",1144237.9,66971.4
"2018-10-04",1133482.84,66975.21
"2018-10-05",1125880,66979.03
"2018-10-08",1123308.8,66990.48
"2018-10-09",1123635.06,66994.29
"2018-10-10",1095571.26,66998.11
"2018-10-11",1081051.95,67001.93
"2018-10-12",1091001.87,67005.74
"2018-10-15",1087178.95,67017.19
"2018-10-16",1106420.29,67021.01
"2018-10-17",1103373.92,67024.82
"2018-10-18",1089682.47,67028.64
"2018-10-19",1088826.74,67032.45
"2018-10-22",1085295.51,67043.9
"2018-10-23",1079599.4,67047.72
"2018-10-24",1054687.98,67051.54
"2018-10-25",1068346.73,67055.35
"2018-10-26",1056738.7,67059.17
"2018-10-29",1050651.82,67070.62
"2018-10-30",1062695.4,67074.43
"2018-10-31",1070994.46,67078.25
"2018-11-01",1082440.77,67070.76
"2018-11-02",1076959.59,67063.27
"2018-11-05",1081315.8,67040.8
"2018-11-06",1085670.35,67033.32
"2018-11-07",1102513.58,67025.83
"2018-11-08",1098712.02,67018.34
"2018-11-09",1091577.05,67010.85
"2018-11-12",1075960.69,66988.38
"2018-11-13",1075900.38,66980.89
"2018-11-14",1071045.94,66973.4
"2018-11-15",1079922.55,66965.92
"2018-11-16",1082943.6,66958.43
"2018-11-19",1070127.02,66935.96
"2018-11-20",1055073.06,66928.47
"2018-11-21",1060444.03,66920.98
"2018-11-23",1055951.92,66906
"2018-11-26",1068042.58,66883.54
"2018-11-27",1068810.62,66876.05
"2018-11-28",1086045.62,66868.56
"2018-11-29",1085054.6,66861.07
"2018-11-30",1091059.9,66853.58
"2018-12-03",1102599.37,66832.92
"2018-12-04",1078741.74,66826.03
"2018-12-06",1076224.01,66812.25
"2018-12-07",1059357.32,66805.36
"2018-12-10",1058990.66,66784.7
"2018-12-11",1058336.74,66777.81
"2018-12-12",1064376.4,66770.92
"2018-12-13",1062951.3,66764.04
"2018-12-14",1049066.3,66757.15
"2018-12-17",1034534.78,66736.48
"2018-12-18",1035780.07,66729.6
"2018-12-19",1027453.4,66722.71
"2018-12-20",1015925.22,66715.82
"2018-12-21",1000108.38,66708.93
"2018-12-24",984153.73,66688.27
"2018-12-26",1015041.82,66674.49
"2018-12-27",1019519.83,66667.61
"2018-12-28",1022336.92,66660.72
"2018-12-31",1029465.98,66640.05
"2019-01-02",1030473.7,66648.25
"2019-01-03",1016506.55,66652.35
"2019-01-04",1040954.9,66656.45
"2019-01-07",1046808.63,66668.74
"2019-01-08",1053887.97,66672.84
"2019-01-09",1059704.88,66676.94
"2019-01-10",1062287.19,66681.04
"2019-01-11",1062410.04,66685.14
"2019-01-14",1056885.22,66697.43
"2019-01-15",1064168.72,66701.53
"2019-01-16",1066810.66,66705.63
"2019-01-17",1072719.48,66709.73
"2019-01-18",1082015.28,66713.83
"2019-01-22",1071261.59,66730.22
"2019-01-23",1072855.77,66734.32
"2019-01-24",1076334.6,66738.42
"2019-01-25",1084141.67,66742.52
"2019-01-28",1077809.84,66754.81
"2019-01-29",1078631.8,66758.91
"2019-01-30",1090679.63,66763.01
"2019-01-31",1098996.84,66767.11
"2019-02-01",1098443.83,66777.19
"2019-02-04",1102751.98,66807.43
"2019-02-05",1108540.9,66817.51
"2019-02-06",1106169.05,66827.59
"2019-02-07",1098847.42,66837.67
"2019-02-08",1099581.69,66847.75
"2019-02-11",1099359.68,66877.98
"2019-02-12",1109939.64,66888.06
"2019-02-13",1111117.81,66898.14
"2019-02-14",1111236.61,66908.22
"2019-02-15",1121028.32,66918.3
"2019-02-19",1123840.44,66958.62
"2019-02-20",1125766.98,66968.7
"2019-02-21",1120854.12,66978.78
"2019-02-22",1128216.72,66988.86
"2019-02-25",1129456.78,67019.1
"2019-02-26",1130065.35,67029.18
"2019-02-27",1127211.17,67039.26
"2019-02-28",1123543.4,67049.34
"2019-03-01",1127260.85,67061.54
"2019-03-04",1125293.46,67098.14
"2019-03-05",1125136.51,67110.34
"2019-03-06",1119503.06,67122.55
"2019-03-07",1112882.27,67134.75
"2019-03-08",1111511.49,67146.95
"2019-03-11",1123363.56,67183.55
"2019-03-12",1127249.67,67195.76
"2019-03-13",1132899.01,67207.96
"2019-03-14",1130266.58,67220.16
"2019-03-15",1136990.78,67232.36
"2019-03-18",1141157.39,67268.97
"2019-03-19",1140242.04,67281.17
"2019-03-20",1140056.65,67293.37
"2019-03-21",1148583.41,67305.57
"2019-03-22",1133005.41,67317.77
"2019-03-25",1132642.59,67354.38
"2019-03-26",1139295.09,67366.58
"2019-03-27",1137275.52,67378.78
"2019-03-28",1141094.98,67390.98
"2019-03-29",1146623.86,67403.18
"2019-04-01",1154407.15,67439.49
"2019-04-02",1154977.41,67451.39
"2019-04-03",1156675.98,67463.29
"2019-04-04",1158679.23,67475.19
"2019-04-05",1163068.02,67487.09
"2019-04-08",1163332.01,67522.79
"2019-04-09",1158347.37,67534.69
"2019-04-10",1163183.54,67546.6
"2019-04-11",1161090.65,67558.5
"2019-04-12",1165559.44,67570.4
"2019-04-15",1165766.02,67606.1
"2019-04-16",1165167.04,67618
"2019-04-17",1163165.4,67629.9
"2019-04-18",1164990.83,67641.8
"2019-04-22",1164117.91,67689.41
"2019-04-23",1172115.46,67701.31
"2019-04-24",1170583.17,67713.21
"2019-04-25",1168972.75,67725.11
"2019-04-26",1174550.36,67737.01
"2019-04-29",1174890.14,67772.71
"2019-04-30",1176743.18,67784.62
"2019-05-01",1170587.93,67789.27
"2019-05-02",1168075.89,67793.92
"2019-05-03",1178527.36,67798.58
"2019-05-06",1173724.6,67812.54
"2019-05-07",1159778.02,67817.2
"2019-05-08",1157287.44,67821.85
"2019-05-09",1154184.25,67826.51
"2019-05-10",1157826.8,67831.16
"2019-05-13",1136729.26,67845.13
"2019-05-14",1144176.9,67849.78
"2019-05-15",1150554.58,67854.44
"2019-05-16",1157063.42,67859.09
"2019-05-17",1150973.78,67863.75
"2019-05-20",1144678.33,67877.71
"2019-05-21",1152344.5,67882.37
"2019-05-22",1150361.9,67887.02
"2019-05-23",1141373.04,67891.67
"2019-05-24",1144838.48,67896.33
"2019-05-28",1139759.28,67914.95
"2019-05-29",1134302.11,67919.6
"2019-05-30",1138086.81,67924.26
"2019-05-31",1131118.99,67928.91
"2019-06-03",1132661.52,67930.27
"2019-06-04",1147234.23,67930.72
"2019-06-05",1150903.29,67931.17
"2019-06-06",1156075.76,67931.62
"2019-06-07",1167437.66,67932.07
"2019-06-10",1169639.26,67933.42
"2019-06-11",1170543.89,67933.87
"2019-06-12",1168021.29,67934.32
"2019-06-13",1172436.36,67934.77
"2019-06-14",1169653.06,67935.23
"2019-06-17",1170748.48,67936.58
"2019-06-18",1182248.37,67937.03
"2019-06-19",1186660.34,67937.48
"2019-06-20",1196553.22,67937.93
"2019-06-21",1191762.58,67938.38
"2019-06-24",1191137.14,67939.73
"2019-06-25",1183500.58,67940.19
"2019-06-26",1181359.15,67940.64
"2019-06-27",1188378.34,67941.09
"2019-06-28",1193977.5,67941.54
"2019-07-01",1200015.29,67946.1
"2019-07-02",1204205.18,67949.76
"2019-07-03",1212731.08,67953.43
"2019-07-05",1207400.25,67960.75
"2019-07-08",1202006.81,67971.74
"2019-07-09",1202543.29,67975.4
"2019-07-10",1205273.8,67979.06
"2019-07-11",1203602.14,67982.72
"2019-07-12",1208057.73,67986.39
"2019-07-15",1209325.02,67997.37
"2019-07-16",1205800.42,68001.04
"2019-07-17",1203054.94,68004.7
"2019-07-18",1206378.19,68008.36
"2019-07-19",1200743.92,68012.02
"2019-07-22",1203161.73,68023.01
"2019-07-23",1208018.71,68026.67
"2019-07-24",1213760.5,68030.33
"2019-07-25",1206511.8,68034
"2019-07-26",1213150.47,68037.66
"2019-07-29",1211141.49,68048.64
"2019-07-30",1209138.69,68052.31
"2019-07-31",1200823.96,68055.97
"2019-08-01",1197153.75,68055.86
"2019-08-02",1191140.41,68055.75
"2019-08-05",1167620.27,68055.41
"2019-08-06",1180153.06,68055.3
